"OS_TOID","EASTING","NORTHING","LATITUDE","LONGITUDE","OA","LSOA","MSOA","WARD_CODE","WARD","ADMINISTRATIVE_AREA","KWH","PEAK_KW","DECS","EPCS","RESI_COUNT","NONRESI_COUNT","DEMAND_ESTIMATION_METHOD"
"osgb1000006036195",533047.47,181227.35,51.5143134,-0.0839833,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",320319.07503702,110.473510742188,0,0,0,1,"Building geometry prediction"
"osgb1000006036197",533216,181224,51.5142436,-0.0815573,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",1491509.1143493,434.546264648438,1,0,0,1,"Building geometry prediction"
"osgb1000006036212",533129,181161,51.5136979,-0.0828341,"E00190458","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",493502.061931496,158.393905639648,0,0,0,2,"Building geometry prediction"
"osgb1000006036213",533103,181141,51.5135243,-0.0832161,"E00190458","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",302156.933942227,105.447975158691,0,0,0,2,"Building geometry prediction"
"osgb1000006036233",533219,181278,51.5147281,-0.0814937,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",293825.9025609,103.142753601074,0,0,0,1,"Building geometry prediction"
"osgb1000006036236",533179,181316,51.515079,-0.0820554,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",237605.978823756,87.5864791870117,0,1,0,1,"Building geometry prediction"
"osgb1000006036237",533182.98,181298.98,51.5149251,-0.0820045,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",37721.3047535615,32.2776298522949,0,1,3,1,"Building geometry prediction"
"osgb1000006036239",533146,181296,51.5149071,-0.0825383,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",39836.5543471339,32.8629264831543,0,0,0,1,"Building geometry prediction"
"osgb1000006036240",533136.31,181299.109999999,51.5149373,-0.0826767,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",54216.340662915,36.841869354248,0,0,0,2,"Building geometry prediction"
"osgb1000006036241",533140,181304,51.5149804,-0.0826217,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",19472.6778064158,27.2281646728516,0,0,0,2,"Building geometry prediction"
"osgb1000006036242",533139,181310,51.5150345,-0.0826338,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",75696.2027853047,42.7854270935059,0,0,0,1,"Building geometry prediction"
"osgb1000006036243",533144,181315,51.5150783,-0.0825599,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",35028.0313377313,31.5323905944824,0,4,4,2,"Building geometry prediction"
"osgb1000006036244",533152.18,181332.01,51.5152292,-0.0824357,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",256561.149783748,92.8314514160156,0,0,0,2,"Building geometry prediction"
"osgb1000006036247",533163.92,181349.869999999,51.515387,-0.0822598,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",178138.940116784,71.131721496582,0,0,0,1,"Building geometry prediction"
"osgb1000006036248",533184,181341,51.5153025,-0.081974,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",266142.246441858,95.4825820922852,0,1,0,2,"Building geometry prediction"
"osgb1000006036249",533178,181365,51.5155196,-0.0820513,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",65668.243873225,40.0106544494629,0,1,0,1,"Building geometry prediction"
"osgb1000006036269",533055,181251,51.5145241,-0.0838659,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",362564.415211535,122.162956237793,0,0,0,2,"Building geometry prediction"
"osgb1000006036273",533022,181308,51.5150441,-0.0843197,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",294473.341368752,103.321899414062,0,0,0,4,"Building geometry prediction"
"osgb1000006036275",533044,181333,51.5152636,-0.0839934,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",2926683.93400765,831.664611816406,0,0,0,4,"Building geometry prediction"
"osgb1000006036280",533149,181411,51.5159398,-0.0824517,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",2532105.32043373,722.483215332031,0,1,0,2,"Building geometry prediction"
"osgb1000006036283",533096,181436,51.516177,-0.0832056,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",59562.9200168745,38.3212890625,0,0,0,1,"Building geometry prediction"
"osgb1000006036285",533060,181405,51.5159069,-0.0837358,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",2328224.48011691,666.068603515625,0,0,0,1,"Building geometry prediction"
"osgb1000006036286",533036.88,181357.01,51.5154811,-0.0840869,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",8419.05686961968,24.169584274292,0,0,0,1,"Building geometry prediction"
"osgb1000006036288",533041,181481,51.5165943,-0.0839808,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",56075.1944555463,37.3562202453613,0,0,0,1,"Building geometry prediction"
"osgb1000006036290",533006,181487,51.5166565,-0.0844827,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",131419.218218304,58.2042007446289,0,0,0,1,"Building geometry prediction"
"osgb1000006036292",533119,181492,51.5166748,-0.0828532,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",8009.40861474017,24.0562343597412,0,1,0,1,"Building geometry prediction"
"osgb1000006036298",533098.45,181494.08,51.5166983,-0.0831484,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",770240.030371239,234.968353271484,0,0,0,7,"Building geometry prediction"
"osgb1000006036301",533142,181461,51.5163908,-0.0825336,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",16701.8673437195,26.4614696502686,0,1,1,1,"Building geometry prediction"
"osgb1000006036302",533148.2,181459.130000001,51.5163725,-0.082445,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",22551.7009642957,28.0801410675049,0,1,3,1,"Building geometry prediction"
"osgb1000006036303",533193,181452,51.5162979,-0.0818024,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",93397.0416276118,47.6833190917969,0,0,0,2,"Building geometry prediction"
"osgb1000006036318",533418,181329,51.5151395,-0.0786082,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",251194.010422196,91.3463439941406,0,0,0,2,"Building geometry prediction"
"osgb1000006036319",533431,181322,51.5150735,-0.0784236,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",132876.880368482,58.6075401306152,0,0,0,4,"Building geometry prediction"
"osgb1000006036322",533442,181308,51.5149451,-0.0782704,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",381235.634565555,127.32935333252,0,0,0,3,"Building geometry prediction"
"osgb1000006036323",533458,181292,51.5147975,-0.0780461,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",256932.06367094,92.93408203125,0,0,0,3,"Building geometry prediction"
"osgb1000006036328",533385,181319,51.5150574,-0.0790873,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",287394.196904002,101.363067626953,0,0,0,2,"Building geometry prediction"
"osgb1000006036331",533497,181231,51.5142401,-0.0775074,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",310193.78450951,107.671806335449,0,0,0,1,"Building geometry prediction"
"osgb1000006036333",533429,181419,51.5159457,-0.0784157,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",271140.629858743,96.8656463623047,0,1,0,2,"Building geometry prediction"
"osgb1000006036336",533403,181384,51.5156373,-0.0788034,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",90377.8908653309,46.8479080200195,0,0,0,1,"Building geometry prediction"
"osgb1000006036338",533404,181369,51.5155022,-0.0787947,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",143907.55389861,61.6597709655762,0,0,0,3,"Building geometry prediction"
"osgb1000006036339",533415,181369,51.5154996,-0.0786362,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",36631.6033322185,31.9761047363281,0,0,0,2,"Building geometry prediction"
"osgb1000006036342",533387,181389,51.515686,-0.079032,"E00000029","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",96553.2147339017,48.5566444396973,0,1,0,3,"Building geometry prediction"
"osgb1000006036343",533383,181393,51.5157229,-0.0790881,"E00000029","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",14242.0134211459,25.780818939209,0,0,0,1,"Building geometry prediction"
"osgb1000006036360",533329,181485,51.5165624,-0.0798311,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",68317.3285114481,40.7436637878418,0,0,0,2,"Building geometry prediction"
"osgb1000006036364",533432,181461,51.5163224,-0.0783566,"E00000030","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",38870.7869088498,35.1547203063965,0,1,1,0,"Building geometry prediction"
"osgb1000006036365",533423,181459,51.5163065,-0.078487,"E00000030","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",44837.4390155809,34.2466888427734,0,2,2,1,"Building geometry prediction"
"osgb1000006036366",533449.21,181443.119999999,51.5161576,-0.0781155,"E00000030","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",42101.8264871646,33.4897346496582,0,1,0,1,"Building geometry prediction"
"osgb1000006036383",533084,181058,51.5127829,-0.0835211,"E00190458","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",442551.955434704,173.430862426758,0,0,0,0,"Building geometry prediction"
"osgb1000006036389",533017,181136,51.5134996,-0.0844566,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",306915.36536046,106.7646484375,0,1,0,2,"Building geometry prediction"
"osgb1000006036404",533517,181370,51.5154845,-0.0771667,"E00000030","E01000005","E02000001","E05009308","Portsoken","CITY OF LONDON",365010.597201985,122.839820861816,0,1,0,2,"Building geometry prediction"
"osgb1000006036406",533498,181426,51.5159923,-0.0774192,"E00000030","E01000005","E02000001","E05009308","Portsoken","CITY OF LONDON",26729.3690942742,29.2361183166504,0,4,4,1,"Building geometry prediction"
"osgb1000006036407",533497,181420,51.5159386,-0.0774359,"E00000030","E01000005","E02000001","E05009308","Portsoken","CITY OF LONDON",29145.3276283421,29.9046230316162,0,5,5,1,"Building geometry prediction"
"osgb1000006036414",533213,180953,51.5118089,-0.0817028,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",791963.536449166,293.117614746094,0,0,0,0,"Building geometry prediction"
"osgb1000006036418",533109.35,181087.060000001,51.5130381,-0.083145,"E00190458","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",581510.300696626,182.746124267578,0,0,0,3,"Building geometry prediction"
"osgb1000006036420",533468,181350,51.5153164,-0.0778801,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",3690581.68722324,1043.0380859375,0,0,0,4,"Building geometry prediction"
"osgb1000006036423",533437,181370,51.5155034,-0.078319,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",677924.370175529,209.424270629883,0,0,0,4,"Building geometry prediction"
"osgb1000006036426",533421,181140,51.5134403,-0.0786365,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",266204.882825528,95.4999084472656,0,0,0,3,"Building geometry prediction"
"osgb1000006036429",533128,181342.74,51.5153314,-0.0827799,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",1991270.21851049,572.83203125,0,3,0,7,"Building geometry prediction"
"osgb1000006036432",533114,181152,51.5136206,-0.0830535,"E00190458","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",206831.434366103,79.071044921875,0,0,0,2,"Building geometry prediction"
"osgb1000006036434",533440,181130,51.513346,-0.0783666,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",201682.513439203,77.6463241577148,0,0,0,3,"Building geometry prediction"
"osgb1000006036435",533412,181160,51.5136222,-0.0787585,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",24573.2447062576,28.6395111083984,0,0,0,1,"Building geometry prediction"
"osgb1000006036441",533329,181394,51.5157446,-0.0798655,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",1475732.70482904,430.180877685547,0,1,0,5,"Building geometry prediction"
"osgb1000006036443",533013,181391,51.5157921,-0.0844181,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",1534113.51373973,446.335052490234,0,0,0,1,"Building geometry prediction"
"osgb1000006036444",533026,181008,51.5123472,-0.0843753,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",533115.833235033,169.355178833008,0,1,0,4,"Building geometry prediction"
"osgb1000006036445",533037,181370,51.5155978,-0.0840803,"E00166755","E01032739","E02000001","E05009301","Cornhill","CITY OF LONDON",421793.547761471,138.551879882812,0,0,0,2,"Building geometry prediction"
"osgb1000006036446",533253,181220,51.5141989,-0.0810259,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",900134.774296784,270.910736083984,1,0,0,2,"Building geometry prediction"
"osgb1000006036449",533064,181500,51.5167597,-0.0836424,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",185805.465326655,73.2530822753906,0,1,0,6,"Building geometry prediction"
"osgb1000006036450",533293,181159,51.5136413,-0.0804728,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",167016.161676172,68.0540084838867,0,0,0,3,"Building geometry prediction"
"osgb1000006036458",533274.59,181310.24,51.5150047,-0.0806808,"E00190458","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",833508.831327332,252.475082397461,0,0,0,4,"Building geometry prediction"
"osgb1000006036459",533253,181267,51.5146212,-0.0810081,"E00190458","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",494027.366797498,158.539260864258,0,0,0,3,"Building geometry prediction"
"osgb1000006036466",532993.97,181353.83,51.5154626,-0.0847062,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",911498.779883902,274.05517578125,0,0,0,2,"Building geometry prediction"
"osgb1000006036468",533163,181253,51.5145167,-0.0823097,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",475649.599601604,153.454071044922,0,0,0,1,"Building geometry prediction"
"osgb1000006036473",533156,181296,51.5149047,-0.0823943,"E00166755","E01032739","E02000001","E05009307","Lime Street","CITY OF LONDON",186048.27589852,73.3202667236328,0,0,0,1,"Building geometry prediction"
"osgb1000006036478",533399,181304,51.5149193,-0.0788913,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",101533.47283484,49.934700012207,0,0,0,3,"Building geometry prediction"
"osgb1000041269585",532397.71,181419.23,51.5161903,-0.0932697,"E00000021","E01000002","E02000001","E05009290","Bassishaw","CITY OF LONDON",3123630.43621069,886.160461425781,0,1,0,3,"Building geometry prediction"
"osgb1000041327252",532832.05,181005.939999999,51.5123743,-0.0871694,"E00166755","E01032739","E02000001","E05009296","Candlewick","CITY OF LONDON",1132123.68477931,335.102966308594,0,0,0,1,"Building geometry prediction"
"osgb1000041327253",532899,180778,51.5103102,-0.086291,"E00166755","E01032739","E02000001","E05009296","Candlewick","CITY OF LONDON",215573.904113722,81.490119934082,0,0,0,1,"Building geometry prediction"
"osgb1000041327772",532584,181294,51.5150212,-0.0906336,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",1132727.79658531,335.270111083984,0,1,0,7,"Building geometry prediction"
"osgb1000041327780",532503,181060,51.5129374,-0.0918882,"E00166757","E01032739","E02000001","E05009300","Cordwainer","CITY OF LONDON",954117.191888134,285.847869873047,0,0,0,2,"Building geometry prediction"
"osgb1000041327784",532315,181436,51.5163604,-0.0944548,"E00000021","E01000002","E02000001","E05009290","Bassishaw","CITY OF LONDON",953153.572462579,285.581237792969,0,0,0,1,"Building geometry prediction"
"osgb1000041327789",532319,181516,51.5170784,-0.0943671,"E00000021","E01000002","E02000001","E05009290","Bassishaw","CITY OF LONDON",2218729.01910399,635.770751953125,0,0,0,2,"Building geometry prediction"
